jurisdiction,address,zip5,apn_fmt,con_sites,ex_gp_des,ex_zoning,min_dens,max_dens,acres,ex_use_vac,infra,public,site_stat,id_last2,li,mod,amod,capacity,opt1,opt2,abag_general_plan,abag_zoning,abag_allowable_density,abag_rhna_cycle,abag_rhna_years,sf_used_in_previous_he,abag_used_in_previous_he
San Francisco,5231-5237 GEARY BLVD,94118.0,1528-036,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-GEARY BOULEVARD,0.0,72.59970926101859,0.1151917492989578,Commercial Stores,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0972821545,0.0972821545,0.194564309,,0.023265207,NC-3,,,RHNA4,2007-2014,0,1
San Francisco,4249 GEARY BLVD,94118.0,1538-031,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-GEARY BOULEVARD,0.0,90.02364154783761,0.1348760357637493,Commercial Stores,Yes,,Available,Not Used in Prior Housing Element,0.0,0.1689614735,0.1689614735,0.337922947,,0.02783084,NC-3,,,RHNA4,2007-2014,0,1
San Francisco,442 05TH AVE,94118.0,1540-035,,"RESIDENTIAL- HOUSE, THREE FAMILY",RH-3,0.0,28.72324066669629,0.06963002619404775,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.001950195,0.001950195,0.00390039,,0.001950195,RH-3,,,RHNA4,2007-2014,0,1
San Francisco,3921 GEARY BLVD,94118.0,1541-040,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-GEARY BOULEVARD,0.0,90.02363917220234,0.3806520034162897,Commercial Stores,Yes,,Available,Not Used in Prior Housing Element,0.706570748,0.0,0.0,0.706570748,,0.02061916,NC-3,,,RHNA4,2007-2014,0,1
San Francisco,3953 GEARY BLVD,94118.0,1541-042,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-GEARY BOULEVARD,0.0,65.33973865066882,0.1056626470685972,Commercial Stores,Yes,,Pending Project,Not Used in Prior Housing Element,0.0,0.0,0.703703704,0.703703704,Pipeline,,NC-3,,,RHNA4,2007-2014,0,1
San Francisco,2725 ANZA ST,94121.0,1561-043,,"RESIDENTIAL- MIXED, LOW DENSITY",RM-1,0.0,37.09958863427716,0.05763624479078413,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.00223369,0.00223369,0.00446738,,0.002089239,RM-1,,,RHNA4,2007-2014,0,1
San Francisco,694 28TH AVE,94121.0,1570-012A,,"NEIGHBORHOOD COMMERCIAL, CLUSTER",NC-1,0.0,54.44977857027261,0.04028891420861269,Flat & Store 4 units or less,Yes,,Available,Not Used in Prior Housing Element,0.0,0.007619635,0.007619635,0.01523927,,0.006946763,NC-1,,,RHNA4,2007-2014,0,1
San Francisco,639 28TH AVE,94121.0,1571-003B,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,14.51998950202769,0.06887057320946076,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.000858901,0.000858901,0.001717802,,0.001717802,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,4401-4419 BALBOA ST,94121.0,1599-001,,"NEIGHBORHOOD COMMERCIAL, CLUSTER",NC-1,0.0,54.4497823563535,0.09304194882652624,Commercial Stores,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0574342745,0.0574342745,0.114868549,,0.022673898,NC-1,,,RHNA4,2007-2014,0,1
San Francisco,723 44TH AVE,94121.0,1600-002,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,12.09989379159466,0.08264535352324019,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.000864799,0.000864799,0.001729598,,0.001729598,CCB,,,RHNA4,2007-2014,0,1
San Francisco,767 44TH AVE,94121.0,1600-011,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,10.67639842534303,0.09366454492989475,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.000856995,0.000856995,0.00171399,,0.00171399,CRNC,,,RHNA4,2007-2014,0,1
San Francisco,783 44TH AVE,94121.0,1600-014,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,21.11995258369198,0.04734859115034955,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.000892782,0.000892782,0.001785564,,0.001785564,CRNC,,,RHNA4,2007-2014,0,1
San Francisco,3619-3621 BALBOA ST,94121.0,1607-024,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-OUTER BALBOA STREET,0.0,54.44978335714998,0.05790184355854502,Commercial Stores,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0366665395,0.0366665395,0.073333079,,0.023260089,NC-2,,,RHNA4,2007-2014,0,1
San Francisco,3615 BALBOA ST,94121.0,1607-025,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-OUTER BALBOA STREET,0.0,54.44978257254834,0.05790049215142539,Commercial Stores,Yes,,Available,Not Used in Prior Housing Element,0.0,0.033885092,0.033885092,0.067770184,,0.021496129,NC-2,,,RHNA4,2007-2014,0,1
San Francisco,,,1609-021F,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-OUTER BALBOA STREET,0.0,54.44978207391343,0.1169331825124733,Commercial/Mixed use,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0742095175,0.0742095175,0.148419035,,0.02331072,NC-2,,,RHNA4,2007-2014,0,1
San Francisco,759 34TH AVE,94121.0,1610-011,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,14.51990475255022,0.06887097519178724,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.00087823,0.00087823,0.00175646,,0.00175646,CRNC,,,RHNA4,2007-2014,0,1
San Francisco,771 34TH AVE,94121.0,1610-014,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,12.96428330037931,0.07713500058817302,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008695725,0.0008695725,0.001739145,,0.001739145,CRNC,,,RHNA4,2007-2014,0,1
San Francisco,775 34TH AVE,94121.0,1610-015,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,12.96418471894425,0.07713558713327526,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008644645,0.0008644645,0.001728929,,0.001728929,CRNC,,,RHNA4,2007-2014,0,1
San Francisco,774 35TH AVE,94121.0,1610-019,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,12.0986634098291,0.08265375819841288,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008647925,0.0008647925,0.001729585,,0.001729585,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,639 14TH AVE,94118.0,1630-007,,"RESIDENTIAL- MIXED, LOW DENSITY",RM-1,0.0,67.51773368878152,0.2378474360788991,Schools,Yes,,Available,Not Used in Prior Housing Element,0.126252,0.0,0.0,0.126252,,0.007861799,C-2,,,RHNA4,2007-2014,0,1
San Francisco,667-669 14TH AVE,94118.0,1630-013,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,14.52723902663353,0.06883620474383664,Flats & Duplex,Yes,,Available,Not Used in Prior Housing Element,0.0,0.000832894,0.000832894,0.001665788,,0.001665788,C-2,,,RHNA4,2007-2014,0,1
San Francisco,811 BALBOA ST,94118.0,1635-034,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,17.761631900395,0.05630113300443756,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008644645,0.0008644645,0.001728929,,0.001728929,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,601-615 BALBOA ST,94118.0,1637-001,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-INNER BALBOA STREET,0.0,54.44978242521711,0.05640964466887006,Commercial Stores,Yes,,Available,Not Used in Prior Housing Element,0.0,0.034428313,0.034428313,0.068856626,,0.022417967,NC-2,,,RHNA4,2007-2014,0,1
San Francisco,501 BALBOA ST,94118.0,1638-001,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-INNER BALBOA STREET,0.0,54.44978212363013,0.05308637674924321,Commercial Stores,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0321522275,0.0321522275,0.064304455,,0.022246507,NC-2,,,RHNA4,2007-2014,0,1
San Francisco,227 BALBOA ST,94118.0,1641-050,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-INNER BALBOA STREET,0.0,54.449781003045,0.063103169837844,Commercial Stores,Yes,,Available,Not Used in Prior Housing Element,0.0,0.039678353,0.039678353,0.079356706,,0.023095976,NC-2,,,RHNA4,2007-2014,0,1
San Francisco,765 07TH AVE,94118.0,1650-006,,"RESIDENTIAL- HOUSE, THREE FAMILY",RH-3,0.0,14.40603606866664,0.0694153475136034,Flats & Duplex,Yes,,Available,Not Used in Prior Housing Element,0.0,0.00096882,0.00096882,0.00193764,,0.00193764,C-2,,,RHNA4,2007-2014,0,1
San Francisco,735 07TH AVE,94118.0,1650-036,,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE",NC-2,0.0,67.51772949625325,1.246758364106536,Commercial Stores,Yes,,Available,Not Used in Prior Housing Element,1.754776844,0.0,0.0,1.754776844,,0.020845954,NC-2,,,RHNA4,2007-2014,0,1
San Francisco,723 17TH AVE,94121.0,1660-003,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,14.51981026814332,0.06887142335420286,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.000842899,0.000842899,0.001685798,,0.001685798,C-2,,,RHNA4,2007-2014,0,1
San Francisco,4409-4411 CABRILLO ST,94121.0,1688-001A,,"NEIGHBORHOOD COMMERCIAL, CLUSTER",NC-1,0.0,54.4497810385007,0.05739231164423265,Commercial/Mixed use,Yes,,Available,Not Used in Prior Housing Element,0.0,0.033267481,0.033267481,0.066534962,,0.021291196,NC-1,,,RHNA4,2007-2014,0,1
San Francisco,4215 LINCOLN WAY,94122.0,1707-049,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,17.42392430839374,0.05739235216479124,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008946225,0.0008946225,0.001789245,,0.001789245,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,2450 IRVING ST,94122.0,1725-052,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-IRVING,0.0,67.51773034234559,0.2246038622265097,Parking Lot,Yes,,Available,Not Used in Prior Housing Element,0.0,0.2109613955,0.2109613955,0.421922791,,0.027822614,NC-2,,,RHNA4,2007-2014,0,1
San Francisco,2300 IRVING ST,94122.0,1726-018,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-IRVING,0.0,67.51773076419381,0.1320026873336471,Bank,Yes,,Available,Not Used in Prior Housing Element,0.0,0.1026656125,0.1026656125,0.205331225,,0.02303851,NC-2,,,RHNA4,2007-2014,0,1
San Francisco,2206-2210 IRVING ST,94122.0,1727-019,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-IRVING,0.0,54.44978127524782,0.05739284218407585,Flat & Store 4 units or less,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0337418585,0.0337418585,0.067483717,,0.021594598,NC-2,,,RHNA4,2007-2014,0,1
San Francisco,1283 22ND AVE,94122.0,1728-018,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-IRVING,0.0,67.5177292272265,0.07976559526812006,Office,Yes,,Available,Not Used in Prior Housing Element,0.0,0.064667567,0.064667567,0.129335134,,0.024015027,NC-2,,,RHNA4,2007-2014,0,1
San Francisco,1289 21ST AVE,94122.0,1729-019,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-IRVING,0.0,67.51772945029688,0.1633857313378049,Commercial Stores,Yes,,Available,Not Used in Prior Housing Element,0.0,0.138085744,0.138085744,0.276171488,,0.025034959,NC-2,,,RHNA4,2007-2014,0,1
San Francisco,2030-2034 IRVING ST,94122.0,1729-023,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-IRVING,0.0,67.51772931850388,0.05739227440798925,Flat & Store 4 units or less,Yes,,Available,Not Used in Prior Housing Element,0.0,0.013544915,0.013544915,0.02708983,,0.006990931,NC-2,,,RHNA4,2007-2014,0,1
San Francisco,2048 IRVING ST,94122.0,1729-027,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-IRVING,0.0,67.5177296694938,0.1147848992649103,Commercial Stores,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0843741585,0.0843741585,0.168748317,,0.021773932,NC-2,,,RHNA4,2007-2014,0,1
San Francisco,1824-1828 IRVING ST,94122.0,1731-022,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-IRVING,0.0,67.517730691104,0.05757485865136235,Flat & Store 4 units or less,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0466298115,0.0466298115,0.093259623,,0.023990701,NC-2,,,RHNA4,2007-2014,0,1
San Francisco,1329-1331 09TH AVE,94122.0,1764-007,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-INNER SUNSET,0.0,54.44978155528766,0.06917341642746681,Flat & Store 4 units or less,Yes,,Available,Not Used in Prior Housing Element,0.0,0.041252858,0.041252858,0.082505716,,0.021905273,NC Named,,,RHNA4,2007-2014,0,1
San Francisco,1333-1335 09TH AVE,94122.0,1764-008,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-INNER SUNSET,0.0,54.44978182950581,0.06917330680066199,Flat & Store 4 units or less,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0422293805,0.0422293805,0.084458761,,0.022423842,NC Named,,,RHNA4,2007-2014,0,1
